scenario,calibration_mode,domain,domain_label,route,route_label,mean_licensed_discovery_utility,mean_cost_normalized_utility,mean_overclaim_rate,mean_evaluator_strength,goal_clarity,route_domain_applicability,licensed_ordering_available,rank,scenario_label,mean_claim_gap,mean_overclaim_gap,mean_claim_calibration_accuracy
evaluator_bottleneck,imperfect,open_ended_problem_formulation,Open-ended problem formulation,self_driving_laboratory,Self-driving laboratory,-0.008513560931376766,-0.015205077087374988,0.07564578504388508,0.4486548074490043,0.25,0.29999999999999993,0.0,,Evaluator bottleneck,0.05307213093732256,0.0,0.6515020263661329
evaluator_bottleneck,imperfect,open_ended_problem_formulation,Open-ended problem formulation,hybrid_calibrated_loop,Hybrid-Cal loop,-0.009165253094295406,-0.021190401489465716,0.05853061472887923,0.4223023183419138,0.25,0.5999999999999999,0.0,,Evaluator bottleneck,0.021084398849761772,0.0,0.7636323708748676
evaluator_bottleneck,imperfect,open_ended_problem_formulation,Open-ended problem formulation,specialized_foundation_model,Specialized foundation model,-0.015446364558645818,-0.03353278549174745,0.07951234104977453,0.3431765471607076,0.25,0.45000000000000007,0.0,,Evaluator bottleneck,0.11250597895285246,1.0,0.5894202679211913
evaluator_bottleneck,imperfect,open_ended_problem_formulation,Open-ended problem formulation,multi_agent_coscientist,Multi-agent co-scientist,-0.03749093994901177,-0.09752095971100697,0.10612746956042847,0.2946664166037836,0.25,0.66,0.0,,Evaluator bottleneck,0.24003665987186168,1.0,0.5322463365646926
evaluator_bottleneck,imperfect,open_ended_problem_formulation,Open-ended problem formulation,llm_research_assistant,Human-led LLM assistant,-0.03999052908895546,-0.13745102699219108,0.10034495738483132,0.2622466673401914,0.25,0.7200000000000001,0.0,,Evaluator bottleneck,0.23212019826346442,0.5,0.5031284238969229
evaluator_bottleneck,imperfect,open_ended_problem_formulation,Open-ended problem formulation,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.06835637667214485,-0.20518901631968425,0.17384860710230596,0.2428077857311181,0.25,0.58,0.0,,Evaluator bottleneck,0.36306189857185617,1.0,0.40456059847290665
goodhart_benchmark_environment,imperfect,biology,Biology,hybrid_calibrated_loop,Hybrid-Cal loop,0.028447809064518347,0.05641859956510078,0.09692477285424363,0.5214419426000172,0.58,0.8599999999999998,1.0,1,Goodhart benchmark environment,0.08749792288818332,0.0,0.7198254653889699
goodhart_benchmark_environment,imperfect,biology,Biology,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.01073022919511657,0.041398333458127955,0.08692742692343754,0.6004180358841704,0.58,0.2200000000000001,1.0,2,Goodhart benchmark environment,0.006959589771309238,0.0,0.8361815304739233
goodhart_benchmark_environment,imperfect,biology,Biology,self_driving_laboratory,Self-driving laboratory,-0.016795590397826368,-0.021331913563765025,0.12461230497537501,0.5493752886599312,0.58,0.8400000000000001,1.0,3,Goodhart benchmark environment,0.11597918358068074,0.0,0.6076951071560319
goodhart_benchmark_environment,imperfect,biology,Biology,multi_agent_coscientist,Multi-agent co-scientist,-0.01897136232974745,-0.04323155872273883,0.14872543385630105,0.38250805374451674,0.58,0.9000000000000001,1.0,4,Goodhart benchmark environment,0.23711565989512934,1.0,0.4874209020404182
goodhart_benchmark_environment,imperfect,biology,Biology,specialized_foundation_model,Specialized foundation model,-0.021632132891976668,-0.040626405647928694,0.14491365370744783,0.4365962567159931,0.58,0.8200000000000001,1.0,5,Goodhart benchmark environment,0.21330688824444954,1.0,0.5450090264121563
goodhart_benchmark_environment,imperfect,biology,Biology,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.04553458753167807,-0.1259175401799588,0.19311492148029846,0.3256561520803826,0.58,0.5999999999999999,1.0,6,Goodhart benchmark environment,0.3071667921107756,1.6,0.38008882199068
goodhart_benchmark_environment,imperfect,biology,Biology,llm_research_assistant,Human-led LLM assistant,-0.05468730167255096,-0.17534443474761938,0.1902063683406021,0.3478076872740968,0.58,0.7799999999999999,1.0,7,Goodhart benchmark environment,0.35919040273897196,1.0,0.457781851383832
goodhart_benchmark_environment,imperfect,chemistry,Chemistry,hybrid_calibrated_loop,Hybrid-Cal loop,0.0455889353482748,0.08662816806226425,0.0993869689616723,0.537917804681354,0.66,0.8400000000000001,1.0,1,Goodhart benchmark environment,0.059388639398066975,0.6,0.7211718109974228
goodhart_benchmark_environment,imperfect,chemistry,Chemistry,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.021310839520933676,0.08080196280599648,0.06274373014007355,0.6165565276061249,0.66,0.25,1.0,2,Goodhart benchmark environment,0.00045525955859778637,0.0,0.9731100960536121
goodhart_benchmark_environment,imperfect,chemistry,Chemistry,multi_agent_coscientist,Multi-agent co-scientist,0.0018767669313217521,0.005393705369757153,0.1474980320123267,0.3989115557232117,0.66,0.7200000000000001,1.0,3,Goodhart benchmark environment,0.2048638173312566,1.0,0.4889761003571477
goodhart_benchmark_environment,imperfect,chemistry,Chemistry,specialized_foundation_model,Specialized foundation model,-0.008514367867359976,-0.015262609820647588,0.1456077755250614,0.45324604242597333,0.66,0.7400000000000001,1.0,4,Goodhart benchmark environment,0.1864410157549669,1.0,0.5463253443239339
goodhart_benchmark_environment,imperfect,chemistry,Chemistry,self_driving_laboratory,Self-driving laboratory,-0.009468178428139106,-0.010930207553025708,0.12577921809354498,0.565638214279005,0.66,0.9399999999999997,1.0,5,Goodhart benchmark environment,0.08616523320701511,0.5,0.6091700713864544
goodhart_benchmark_environment,imperfect,chemistry,Chemistry,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.026166957525003025,-0.07065857247244635,0.1895184480125845,0.3418274501566536,0.66,0.5,1.0,6,Goodhart benchmark environment,0.27270649297506194,1.1,0.3801036839928908
goodhart_benchmark_environment,imperfect,chemistry,Chemistry,llm_research_assistant,Human-led LLM assistant,-0.03237972523344816,-0.10193841868280207,0.18826573246468917,0.36432820593397564,0.66,0.6199999999999999,1.0,7,Goodhart benchmark environment,0.32615669257776114,1.6,0.45928787746886285
goodhart_benchmark_environment,imperfect,machine_learning,Machine learning,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.08476094565263623,0.3239841796150379,0.05057188315867517,0.6500593148168197,0.8200000000000001,0.7799999999999999,1.0,1,Goodhart benchmark environment,0.0,0.0,1.0
goodhart_benchmark_environment,imperfect,machine_learning,Machine learning,hybrid_calibrated_loop,Hybrid-Cal loop,0.07051438160332808,0.1892313157756363,0.07665110998659547,0.5709712682293129,0.8200000000000001,0.8200000000000001,1.0,2,Goodhart benchmark environment,0.004536001395792605,0.0,0.895398829773478
goodhart_benchmark_environment,imperfect,machine_learning,Machine learning,multi_agent_coscientist,Multi-agent co-scientist,0.018359980773817376,0.05268995004451118,0.1452316526500484,0.4314148270219926,0.8200000000000001,0.66,1.0,3,Goodhart benchmark environment,0.13363327461367056,0.2,0.4915109903170064
goodhart_benchmark_environment,imperfect,machine_learning,Machine learning,specialized_foundation_model,Specialized foundation model,0.0019194472720532134,0.005027710563768024,0.1457012299754678,0.48581684338746234,0.8200000000000001,0.6199999999999999,1.0,4,Goodhart benchmark environment,0.12319887086085635,0.0,0.5495920773564744
goodhart_benchmark_environment,imperfect,machine_learning,Machine learning,self_driving_laboratory,Self-driving laboratory,-0.00018812027437508763,-0.00010272027265774701,0.12686357663847198,0.598629301933321,0.8200000000000001,0.20000000000000004,1.0,5,Goodhart benchmark environment,0.019252048138140205,0.0,0.6217822504524836
goodhart_benchmark_environment,imperfect,machine_learning,Machine learning,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.0180201425394012,-0.05399011250881519,0.18109896914873796,0.3744311972608315,0.8200000000000001,0.8599999999999998,1.0,6,Goodhart benchmark environment,0.19458890865066766,1.0,0.3801535806279942
goodhart_benchmark_environment,imperfect,machine_learning,Machine learning,llm_research_assistant,Human-led LLM assistant,-0.021348968238906772,-0.0754128852349507,0.18380067635188677,0.39701171623397363,0.8200000000000001,0.7200000000000001,1.0,7,Goodhart benchmark environment,0.25118690835020235,1.0,0.4619898468327177
goodhart_benchmark_environment,imperfect,materials,Materials,hybrid_calibrated_loop,Hybrid-Cal loop,0.05436393417185664,0.11288258212601829,0.10057014227216401,0.5431614759282707,0.7200000000000001,0.8599999999999998,1.0,1,Goodhart benchmark environment,0.04594891324403376,0.3,0.7214335373558076
goodhart_benchmark_environment,imperfect,materials,Materials,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.033450981551105194,0.12687424851048673,0.05693670554511491,0.622542009413528,0.7200000000000001,0.3399999999999999,1.0,2,Goodhart benchmark environment,2.7693131078593628e-05,0.0,0.9974689175419021
goodhart_benchmark_environment,imperfect,materials,Materials,multi_agent_coscientist,Multi-agent co-scientist,0.009245667328707165,0.023588557828819554,0.1469926965705906,0.40424400314227305,0.7200000000000001,0.7200000000000001,1.0,3,Goodhart benchmark environment,0.18970543039633306,1.0,0.48932645966866994
goodhart_benchmark_environment,imperfect,materials,Materials,specialized_foundation_model,Specialized foundation model,-0.004398326344870945,-0.008200020488278432,0.14569305074353295,0.4584198643496066,0.7200000000000001,0.8800000000000004,1.0,4,Goodhart benchmark environment,0.17272472647268003,1.0,0.5466116857053639
goodhart_benchmark_environment,imperfect,materials,Materials,self_driving_laboratory,Self-driving laboratory,-0.00538243042880141,-0.006954313735839474,0.12640981226737705,0.5710174915972315,0.7200000000000001,0.9200000000000002,1.0,5,Goodhart benchmark environment,0.07161700514222044,0.8,0.6093257066067059
goodhart_benchmark_environment,imperfect,materials,Materials,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.02344963176025412,-0.06540739351812522,0.18771625420488106,0.34716479708718684,0.7200000000000001,0.5600000000000003,1.0,6,Goodhart benchmark environment,0.2564868196819666,1.0,0.38012939355181263
goodhart_benchmark_environment,imperfect,materials,Materials,llm_research_assistant,Human-led LLM assistant,-0.026652554436011538,-0.08675374597523644,0.187399411815096,0.3695452563201207,0.7200000000000001,0.5999999999999999,1.0,7,Goodhart benchmark environment,0.3104036959822471,1.5,0.4594520250217203
goodhart_benchmark_environment,imperfect,mathematics_algorithms,Mathematics and algorithms,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.17906895681626384,0.6879849840394897,0.03916985744820617,0.7159043365793012,0.9499999999999996,0.9600000000000005,1.0,1,Goodhart benchmark environment,0.0,0.0,1.0
goodhart_benchmark_environment,imperfect,mathematics_algorithms,Mathematics and algorithms,hybrid_calibrated_loop,Hybrid-Cal loop,0.14330790050612824,0.4738610320472693,0.047882788165206955,0.6362153806918369,0.9499999999999996,0.8200000000000001,1.0,2,Goodhart benchmark environment,0.0,0.0,1.0
goodhart_benchmark_environment,imperfect,mathematics_algorithms,Mathematics and algorithms,multi_agent_coscientist,Multi-agent co-scientist,0.06298118612234317,0.19990233927917084,0.14167043674650462,0.4967707293461038,0.9499999999999996,0.5499999999999999,1.0,3,Goodhart benchmark environment,0.025538145048393968,0.1,0.5010153844270506
goodhart_benchmark_environment,imperfect,mathematics_algorithms,Mathematics and algorithms,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.04961723897771457,0.17174166092711265,0.16893795750269944,0.43966785918977597,0.9499999999999996,0.6999999999999998,1.0,4,Goodhart benchmark environment,0.07686953824212958,1.0,0.3805983638930111
goodhart_benchmark_environment,imperfect,mathematics_algorithms,Mathematics and algorithms,llm_research_assistant,Human-led LLM assistant,0.02386806743119107,0.09312528051095989,0.1776966242007973,0.46197195067936947,0.9499999999999996,0.5999999999999999,1.0,5,Goodhart benchmark environment,0.13830853382659242,0.2,0.4679381197043783
goodhart_benchmark_environment,imperfect,mathematics_algorithms,Mathematics and algorithms,specialized_foundation_model,Specialized foundation model,0.023540747903787865,0.06700653060797093,0.1465968708195428,0.5516206495484176,0.9499999999999996,0.42000000000000004,1.0,6,Goodhart benchmark environment,0.02800222642124058,0.0,0.5554451074488211
goodhart_benchmark_environment,imperfect,mathematics_algorithms,Mathematics and algorithms,self_driving_laboratory,Self-driving laboratory,0.003477746795021314,0.015450252029842054,0.053071858172002676,0.6645064485534183,0.9499999999999996,0.05000000000000001,1.0,7,Goodhart benchmark environment,0.0,0.0,1.0
goodhart_benchmark_environment,imperfect,open_ended_problem_formulation,Open-ended problem formulation,algorithmic_math_agent,Algorithmic and mathematical discovery agent,-0.012662511938472574,-0.04778061207890645,0.10709692521510268,0.5339174051109361,0.25,0.3499999999999999,0.0,,Goodhart benchmark environment,0.08613863160891774,0.2,0.6677539141752187
goodhart_benchmark_environment,imperfect,open_ended_problem_formulation,Open-ended problem formulation,self_driving_laboratory,Self-driving laboratory,-0.01474627914882944,-0.026312471928718772,0.12050985635542284,0.4832660198247062,0.25,0.29999999999999993,0.0,,Goodhart benchmark environment,0.1964104115353295,1.0,0.6020933590731474
goodhart_benchmark_environment,imperfect,open_ended_problem_formulation,Open-ended problem formulation,hybrid_calibrated_loop,Hybrid-Cal loop,-0.019043646323979292,-0.044017019534829706,0.08962753944405513,0.4554338826931351,0.25,0.5999999999999999,0.0,,Goodhart benchmark environment,0.17094223514974433,1.0,0.7134984541069493
goodhart_benchmark_environment,imperfect,open_ended_problem_formulation,Open-ended problem formulation,specialized_foundation_model,Specialized foundation model,-0.029867689335988233,-0.06485641272598895,0.13693470337715785,0.3707325002535479,0.25,0.45000000000000007,0.0,,Goodhart benchmark environment,0.26777349517429555,0.4,0.5386962651419027
goodhart_benchmark_environment,imperfect,open_ended_problem_formulation,Open-ended problem formulation,multi_agent_coscientist,Multi-agent co-scientist,-0.057616088801002344,-0.1494183810533422,0.1519828591697542,0.31702429641797797,0.25,0.66,0.0,,Goodhart benchmark environment,0.32180715705188445,1.4,0.48186514405192843
goodhart_benchmark_environment,imperfect,open_ended_problem_formulation,Open-ended problem formulation,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.07961719949221308,-0.23809921824872077,0.20113376403216043,0.2603126469243449,0.25,0.58,0.0,,Goodhart benchmark environment,0.3924413062852018,1.7,0.3800395666742504
goodhart_benchmark_environment,imperfect,open_ended_problem_formulation,Open-ended problem formulation,llm_research_assistant,Human-led LLM assistant,-0.08263196834939124,-0.2840731748802529,0.19058923455335805,0.2824236631903407,0.25,0.7200000000000001,0.0,,Goodhart benchmark environment,0.42934792365143154,1.3,0.4520270996633268
no_calibration,none,biology,Biology,hybrid_calibrated_loop,Hybrid-Cal loop,0.06583598030047459,0.12945453210376073,0.0482216820831811,0.6827644561054818,0.58,0.8599999999999998,1.0,1,No calibration,0.0,0.0,1.0
no_calibration,none,biology,Biology,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.019064061884225807,0.07210588155066343,0.045788852655607185,0.76950634027837,0.58,0.2200000000000001,1.0,2,No calibration,0.0,0.0,1.0
no_calibration,none,biology,Biology,self_driving_laboratory,Self-driving laboratory,0.017007888016063753,0.022414419860249186,0.05827003797898713,0.7140938301160418,0.58,0.8400000000000001,1.0,3,No calibration,7.236686328519933e-06,0.0,0.9984375
no_calibration,none,biology,Biology,specialized_foundation_model,Specialized foundation model,-0.045389513793457056,-0.08564593279895186,0.2299312903948058,0.5888131790282889,0.58,0.8200000000000001,1.0,4,No calibration,0.032371175992244774,0.0,0.0
no_calibration,none,biology,Biology,multi_agent_coscientist,Multi-agent co-scientist,-0.08415532810593189,-0.194960156065359,0.29635435518119413,0.5301202053281768,0.58,0.9000000000000001,1.0,5,No calibration,0.1341222300130825,1.2,0.0
no_calibration,none,biology,Biology,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.0902994721862047,-0.2498306087915032,0.3355339513754951,0.468381786001976,0.58,0.5999999999999999,1.0,6,No calibration,0.2072218333285373,2.0,0.0
no_calibration,none,biology,Biology,llm_research_assistant,Human-led LLM assistant,-0.09265203343128872,-0.2982239028506438,0.3029059631657143,0.4914408648405456,0.58,0.7799999999999999,1.0,7,No calibration,0.1605131227941216,1.0,0.0
no_calibration,none,chemistry,Chemistry,hybrid_calibrated_loop,Hybrid-Cal loop,0.0862025853210682,0.16296823012406958,0.048012799419048215,0.7013464677028411,0.66,0.8400000000000001,1.0,1,No calibration,0.0,0.0,1.0
no_calibration,none,chemistry,Chemistry,self_driving_laboratory,Self-driving laboratory,0.030722895902660398,0.03775151627868885,0.057577339074464516,0.7321251456104032,0.66,0.9399999999999997,1.0,2,No calibration,0.0,0.0,1.0
no_calibration,none,chemistry,Chemistry,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.028803036366242984,0.10873691158798526,0.04257383499559193,0.7879216971783943,0.66,0.25,1.0,3,No calibration,0.0,0.0,1.0
no_calibration,none,chemistry,Chemistry,specialized_foundation_model,Specialized foundation model,-0.027836094955385415,-0.0507505038598392,0.2296503698455552,0.6069702081529684,0.66,0.7400000000000001,1.0,4,No calibration,0.017660337168346137,0.1,0.0
no_calibration,none,chemistry,Chemistry,multi_agent_coscientist,Multi-agent co-scientist,-0.04100010014575188,-0.09174611461485851,0.2793587323285527,0.5484259114860631,0.66,0.7200000000000001,1.0,5,No calibration,0.10118829407229804,1.0,0.0
no_calibration,none,chemistry,Chemistry,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.057028448147067146,-0.15438955135488308,0.3168797419839685,0.48656798527688555,0.66,0.5,1.0,6,No calibration,0.17164285548550764,2.0,0.0
no_calibration,none,chemistry,Chemistry,llm_research_assistant,Human-led LLM assistant,-0.061766371175261806,-0.19556850373122797,0.30241690843488506,0.5100289415924951,0.66,0.6199999999999999,1.0,7,No calibration,0.1436253163847668,1.0,0.0
no_calibration,none,machine_learning,Machine learning,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.10773129931528462,0.41146567165783815,0.03466203508817652,0.8250421986580119,0.8200000000000001,0.7799999999999999,1.0,1,No calibration,0.0,0.0,1.0
no_calibration,none,machine_learning,Machine learning,hybrid_calibrated_loop,Hybrid-Cal loop,0.10193296224565004,0.2697963385045986,0.04483868896306416,0.7376882733310262,0.8200000000000001,0.8200000000000001,1.0,2,No calibration,0.0,0.0,1.0
no_calibration,none,machine_learning,Machine learning,specialized_foundation_model,Specialized foundation model,0.038664141345643846,0.09292726370767931,0.07248704580267684,0.6440055254429644,0.8200000000000001,0.6199999999999999,1.0,3,No calibration,0.00021199695324297915,0.0,0.95
no_calibration,none,machine_learning,Machine learning,self_driving_laboratory,Self-driving laboratory,0.009091652814659245,0.02162214417312583,0.05160088216078455,0.7690805452509426,0.8200000000000001,0.20000000000000004,1.0,4,No calibration,0.0,0.0,1.0
no_calibration,none,machine_learning,Machine learning,multi_agent_coscientist,Multi-agent co-scientist,-0.002462798656932237,-0.004296485303620356,0.24087118921269854,0.5850886800922501,0.8200000000000001,0.66,1.0,5,No calibration,0.028436128950342227,0.1,0.00234375
no_calibration,none,machine_learning,Machine learning,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.04754429593740758,-0.14484112692185538,0.2751519183661419,0.5231106116589869,0.8200000000000001,0.8599999999999998,1.0,6,No calibration,0.09227082028555994,1.0,0.0
no_calibration,none,machine_learning,Machine learning,llm_research_assistant,Human-led LLM assistant,-0.05469187484555582,-0.19557145246424773,0.3008557130092801,0.5463510612004139,0.8200000000000001,0.7200000000000001,1.0,7,No calibration,0.10593265816006123,1.1,0.0
no_calibration,none,materials,Materials,hybrid_calibrated_loop,Hybrid-Cal loop,0.09783522363764288,0.2022688351269768,0.04783335964837243,0.7072910362811085,0.7200000000000001,0.8599999999999998,1.0,1,No calibration,0.0,0.0,1.0
no_calibration,none,materials,Materials,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.0433677947223667,0.1642899393118571,0.040787775735319144,0.7942460740289112,0.7200000000000001,0.3399999999999999,1.0,2,No calibration,0.0,0.0,1.0
no_calibration,none,materials,Materials,self_driving_laboratory,Self-driving laboratory,0.0350450218068376,0.05033376205928199,0.057097443060329725,0.738236372603245,0.7200000000000001,0.9200000000000002,1.0,3,No calibration,0.0,0.0,1.0
no_calibration,none,materials,Materials,specialized_foundation_model,Specialized foundation model,-0.024827289791699403,-0.048563417573458154,0.22616251520337732,0.6131639063131489,0.7200000000000001,0.8800000000000004,1.0,4,No calibration,0.010042173666365412,0.4,0.01640625
no_calibration,none,materials,Materials,multi_agent_coscientist,Multi-agent co-scientist,-0.02926969863302024,-0.06858074938094767,0.2712447819336263,0.5544172300484326,0.7200000000000001,0.7200000000000001,1.0,5,No calibration,0.08590938091870183,1.0,0.0
no_calibration,none,materials,Materials,llm_research_assistant,Human-led LLM assistant,-0.05480240615170491,-0.1797024050445161,0.30214131199471694,0.5160026700845873,0.7200000000000001,0.5999999999999999,1.0,6,No calibration,0.1357962454688953,1.0,0.0
no_calibration,none,materials,Materials,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.0548750675785909,-0.15402134425644318,0.3083245605277842,0.49253153700951186,0.7200000000000001,0.5600000000000003,1.0,7,No calibration,0.15539962978230987,1.5,0.0
no_calibration,none,mathematics_algorithms,Mathematics and algorithms,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.21712262221920836,0.8338157761305192,0.022672771206438697,0.8989847493283415,0.9499999999999996,0.9600000000000005,1.0,1,No calibration,0.0,0.0,1.0
no_calibration,none,mathematics_algorithms,Mathematics and algorithms,hybrid_calibrated_loop,Hybrid-Cal loop,0.1753886981481663,0.5796022125565121,0.03196744267917199,0.8112558521271607,0.9499999999999996,0.8200000000000001,1.0,2,No calibration,0.0,0.0,1.0
no_calibration,none,mathematics_algorithms,Mathematics and algorithms,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.12416053130299061,0.42851174905430217,0.07300048357250047,0.5956309470126282,0.9499999999999996,0.6999999999999998,1.0,3,No calibration,0.0004093647693520695,0.0,0.9234375
no_calibration,none,mathematics_algorithms,Mathematics and algorithms,multi_agent_coscientist,Multi-agent co-scientist,0.11536202589714066,0.3645426288659071,0.05145568416680681,0.6577760987805661,0.9499999999999996,0.5499999999999999,1.0,4,No calibration,0.0,0.0,1.0
no_calibration,none,mathematics_algorithms,Mathematics and algorithms,specialized_foundation_model,Specialized foundation model,0.05482627232817522,0.15546451197839373,0.057493671897322754,0.7173449540512018,0.9499999999999996,0.42000000000000004,1.0,5,No calibration,0.0,0.0,1.0
no_calibration,none,mathematics_algorithms,Mathematics and algorithms,llm_research_assistant,Human-led LLM assistant,0.00659840713046711,0.02744896320912919,0.2810326071268033,0.6192669306204314,0.9499999999999996,0.5999999999999999,1.0,6,No calibration,0.03033796356049872,0.1,0.00078125
no_calibration,none,mathematics_algorithms,Mathematics and algorithms,self_driving_laboratory,Self-driving laboratory,0.004617992207107624,0.020471517194393517,0.03670549265525475,0.8422660557992254,0.9499999999999996,0.05000000000000001,1.0,7,No calibration,0.0,0.0,1.0
no_calibration,none,open_ended_problem_formulation,Open-ended problem formulation,algorithmic_math_agent,Algorithmic and mathematical discovery agent,-0.0005086736424631409,-0.0018310980350529787,0.050137780549076104,0.6950343002884787,0.25,0.3499999999999999,0.0,,No calibration,0.0,0.0,1.0
no_calibration,none,open_ended_problem_formulation,Open-ended problem formulation,hybrid_calibrated_loop,Hybrid-Cal loop,-0.00406537921725634,-0.009303288966382904,0.05418966556460838,0.6087431517999308,0.25,0.5999999999999999,0.0,,No calibration,0.0001607735185358671,0.0,0.9640625
no_calibration,none,open_ended_problem_formulation,Open-ended problem formulation,self_driving_laboratory,Self-driving laboratory,-0.025204180562680277,-0.04505623163259638,0.20940994224313741,0.640194337446449,0.25,0.29999999999999993,0.0,,No calibration,0.016594812085564542,0.0,0.0
no_calibration,none,open_ended_problem_formulation,Open-ended problem formulation,specialized_foundation_model,Specialized foundation model,-0.049139267503402556,-0.1067121659160657,0.2336023385275628,0.5146564235345494,0.25,0.45000000000000007,0.0,,No calibration,0.08012734511174982,1.0,0.0
no_calibration,none,open_ended_problem_formulation,Open-ended problem formulation,multi_agent_coscientist,Multi-agent co-scientist,-0.12175719658803738,-0.3167187581641236,0.3281585182910831,0.45689718957966985,0.25,0.66,0.0,,No calibration,0.21017154968481844,2.0,0.0
no_calibration,none,open_ended_problem_formulation,Open-ended problem formulation,llm_research_assistant,Human-led LLM assistant,-0.12400248864178795,-0.42640980645510435,0.3061619417990401,0.41842290333496174,0.25,0.7200000000000001,0.0,,No calibration,0.2080608962056699,1.8,0.0
no_calibration,none,open_ended_problem_formulation,Open-ended problem formulation,ai_scientist_pipeline,End-to-end AI scientist pipeline,-0.141285283792766,-0.4221451414852422,0.381142099410523,0.39530649136050167,0.25,0.58,0.0,,No calibration,0.2973065497612252,2.3,0.0
perfect_calibration,perfect,biology,Biology,hybrid_calibrated_loop,Hybrid-Cal loop,0.10930797414126688,0.21461951315985628,0.0006241643983301185,0.7598204964849475,0.58,0.8599999999999998,1.0,1,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,biology,Biology,multi_agent_coscientist,Multi-agent co-scientist,0.09572170433644255,0.22545473303921124,0.042504327943832396,0.6010478293524539,0.58,0.9000000000000001,1.0,2,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,biology,Biology,specialized_foundation_model,Specialized foundation model,0.06735639448123394,0.12776671510219995,0.01556043960518951,0.6622955680985955,0.58,0.8200000000000001,1.0,3,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,biology,Biology,llm_research_assistant,Human-led LLM assistant,0.058333741641680224,0.18875572796982557,0.03620829543826848,0.5608515055648284,0.58,0.7799999999999999,1.0,4,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,biology,Biology,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.054390024390167914,0.15304548460714623,0.044627332493214975,0.5366138422863383,0.58,0.5999999999999999,1.0,5,Perfect calibration,0.08305338567778114,0.0,1.0
perfect_calibration,perfect,biology,Biology,self_driving_laboratory,Self-driving laboratory,0.04769882466882156,0.06231339541965687,0.00941926421875765,0.7919524807080107,0.58,0.8400000000000001,1.0,6,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,biology,Biology,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.030162541592182533,0.11386638573841115,0.0009864113196894216,0.850425287664543,0.58,0.2200000000000001,1.0,7,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,chemistry,Chemistry,hybrid_calibrated_loop,Hybrid-Cal loop,0.1339490709180852,0.2529816054720383,0.0004996737176257252,0.7790216102418934,0.66,0.8400000000000001,1.0,1,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,chemistry,Chemistry,multi_agent_coscientist,Multi-agent co-scientist,0.10207996886618027,0.23457010117870705,0.04219803102661997,0.6201381224655462,0.66,0.7200000000000001,1.0,2,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,chemistry,Chemistry,specialized_foundation_model,Specialized foundation model,0.07836070075593538,0.14398730696309875,0.015226838862185666,0.6813152148540299,0.66,0.7400000000000001,1.0,3,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,chemistry,Chemistry,self_driving_laboratory,Self-driving laboratory,0.06826228175801097,0.08344064113420736,0.009290872240185032,0.8112228865006642,0.66,0.9399999999999997,1.0,4,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,chemistry,Chemistry,llm_research_assistant,Human-led LLM assistant,0.06302918179687146,0.20072497610468912,0.03599515670189536,0.5800452241298388,0.66,0.6199999999999999,1.0,5,Perfect calibration,0.0,0.0,1.0
perfect_calibration,perfect,chemistry,Chemistry,ai_scientist_pipeline,End-to-end AI scientist pipeline,0.06041927786067271,0.16705973154082243,0.04929286090497956,0.5557686790360677,0.66,0.5,1.0,6,Perfect calibration,0.06538697642433702,0.0,1.0
perfect_calibration,perfect,chemistry,Chemistry,algorithmic_math_agent,Algorithmic and mathematical discovery agent,0.04275049478966485,0.16113235061752174,0.00089111256051229,0.8696544934551028,0.66,0.25,1.0,7,Perfect calibration,0.0,0.0,1.0
